任务网址,职位信息,分词
https://jobs.51job.com/kunshan/153822613.html,新店计划2024.4.20开业岗位职责:根据店铺销售目标，负责店铺商品销售，协助店长完成对卖场、顾客资源等的管理，努力完成单店销售目标。任职资格:1.做事认真负责，有良好的销售服务意识，阳光，有责任心，执行力强。2.年龄18-35周岁，身高158以上，品貌端正，亲和力强，气质良好。从事过女装销售经验优先。薪资福利：底薪+个人提成+激励奖+加班费，综合5000-8000、五险一金，节假日三薪，带薪年假，免费工服，基础及提升性培训！,"奖,.,年,带薪,、,端正,个人,及,20,目标,工服,负责,从事,认真负责,卖场,福利,根据,：,8000,！,。,强,有,计划,以上,资源,责任心,，,薪资,管理,女装,资格,单店,阳光,服务,经验,底薪,意识,店长,任职,努力完成,性,培训,周岁,18,良好,的,激励,执行力,免费,五险,节假日,一金,+,提升,-,协助,过,35,完成,158,优先,2,新店,加班费,销售,品貌,三薪,5000,基础,商品销售,身高,2024.4,对,等,亲和力,提成,顾客,开业,年龄,1,气质,综合,:,做事,岗位职责,假,店铺"
https://jobs.51job.com/kunshan/134565067.html,1、设备初期安装、调试及售后服务；2、完成现场组装，反馈现场报告，对客户操作人员进行设备培训。任职要求：1、大专或以上学历，机电、机械等工科类相关专业，会CAD绘图优先；2、有2年以上机械设备售后相关工作经验尤佳；3、身体健康，具有较强的团队合作意识，对工作热情，富有责任心，可以配合外地出差。,"反馈,。,机电,调试,初期,CAD,有,售后服务,对,团队,组装,等,以上,；,可以,责任心,类,机械设备,年,3,外地,，,或,工科,绘图,客户,售后,经验,较强,进行,意识,、,任职,人员,要求,尤佳,出差,及,工作,富有,1,完成,现场,优先,2,培训,热情,操作,报告,身体健康,以上学历,相关,机械,配合,专业,安装,的,具有,：,大专,会,合作,设备"
https://jobs.51job.com/kunshan/112634133.html,岗位职责1、协助做好公司项目的运营及招商工作2、负责商场内的巡场工作，发现问题并及时解决3、负责建立良好的客户、顾客关系4、负责运营部其他的日常工作事项5、完成相应的招商任务及上级交办的其他任务岗位要求1、大专以上学历、市场营销、企业管理或相关专业2、有良好的沟通协调能力，喜欢社交，自学能力强3、有商场招商运营工作经验者优先,"协调,事项,交办,商场,市场营销,强,有,并,任务,喜欢,3,做好,，,或,巡场,管理,客户,协助,公司,经验,问题,企业,者,发现,招商,、,关系,日常,要求,顾客,5,上级,及,工作,项目,运营部,自学能力,负责,1,及时,完成,能力,优先,社交,2,4,以上学历,相关,解决,良好,沟通,专业,的,岗位职责,运营,岗位,大专,相应,其他,内,建立"
https://jobs.51job.com/kunshan/115232339.html,工作内容：1、跟据出货单进行调配车辆，确保信息无误；2、负责物流运输回单的收集、核对验收、整理及处理异常出货单；3、负责运输费用的对账；4、物流信息反馈表录入；5、完成物流运费付款计划报告及物流运费月报表；6、完成上级安排的工作任务。职位要求：1、大专及以上学历，物流管理相关专业或有调配车辆经验优先；2、熟悉office办公软件操作；3、工作严谨细致、责任心强、善于沟通 ； 福利：包吃包住   五险一金  带薪年假  每年调薪  不定期活动,"调配,物流,费用,善于,任务,每年,年,带薪,、,上级,及,工作,负责,以上学历,办公,福利,：,。,软件,无误,强,有,计划,；,活动,责任心,，,或,管理,回单,运费,经验, ,进行,5,整理,异常,操作,细致,收集,沟通,调薪,office,的,五险,一金,确保,验收,严谨,包吃包住,核对,职位,要求,熟悉,完成,付款,优先,6,2,不定期,内容,报告,跟据,专业,车辆,4,录入,信息,反馈表,3,运输,安排,处理,对账,报表,月,1,出货单,相关,大专,假"
https://jobs.51job.com/kunshan/154478914.html,快手弹幕游戏主播直播品类：弹幕互动游戏（需要露脸）直播地点：在家直播，无需坐班直播时间：时间可自由安排，兼职4小时起，全职8小时薪资待遇：兼职纯提成，全职可选保底和底薪扶持设备要求：电脑和手机都可，需要露脸出境，电脑直播流量更好些，操作更简单主播职责（全职必须电脑直播）主播要求：擅长聊天互动，能烘托直播间氛围，无需才艺，想要锻炼自己的也可来工作内容：介绍游戏，熟悉游戏，带动观众下场，带动直播间节奏，收礼物认真播一个月几万没问题的,"主播,）,全职,节奏,纯,能,可,简单,观众,直播,必须,也,待遇,可来,播,工作,出境,带动,小时,都,流量,自己,坐班,：,认真,露脸,几万,介绍,擅长,，,更,薪资,兼职,问题,电脑,底薪,想要,礼物,操作,的,氛围,聊天,更好,快手,8,无需,收,时间,游戏,才艺,烘托,直播间,选,要求,和,熟悉,内容,锻炼,弹幕,一个月,4,设备,没,在家,自由,安排,扶持,需要,提成,（,手机,互动,起,保底,地点,品类,职责,些,下场"
https://jobs.51job.com/kunshan/153569749.html,岗位职责：1、负责范围内采购工作的具体实施及跟踪。2、负责材料按时、按计划要求的跟进及追料；3、负责对不合格采购物料的协调和处理；4、负责合作供应商的老产品打样物料的跟进及执行。5、执行采购主管及上级安排的其它的工作事项及任务。任职要求：1、大学本科学历，英文能基本交流，性格外向，善于沟通2、采购、物流等相关专业;3、两年以上采购工作经验;薪资面议,"协调,。,供应商,事项,产品,物流,材料,善于,任务,本科学历,对,跟进,合格,能,等,；,以上,具体实施,3,，,跟踪,基本,薪资,安排,打样,按计划,经验,英文,追料,采购,物料,两年,处理,、,老,执行,要求,5,上级,和,其它,任职,性格外向,及,工作,按时,不,主管,负责,1,面议,2,范围,4,大学,沟通,相关,专业,;,的,岗位职责,交流,：,合作,内"
https://jobs.51job.com/kunshan/138587371.html,一、职位描述：1、识别商务机会；2、在工业工程市场和特定区域市场建立新的合作关系，以帮助公司拓展新的业务；3、维护公司多渠道客户资源的现有业务关系；4、为保证项目成功进行筹划思考；5、协助市场部日常工作及市场部领导交待的其他工作。二、职位要求：1、大学本科及以上学历；2、优秀人际交往能力和沟通能力，流利英文或日文交流能力优先；3、熟悉常用办公软件；4、有一定抗压能力。,"在,。,常用,软件,帮助,客户资源,思考,成功,商务,有,大学本科,领导,拓展,人际交往,流利,；,以,一定,3,抗压,，,保证,市场部,或,现有,交待,一,优秀,公司,协助,新,英文,描述,进行,职位,工程,、,特定,关系,工业,维护,5,和,日常,要求,熟悉,及,工作,多渠道,项目,1,能力,优先,2,识别,日文,机会,以上学历,沟通,为,办公,筹划,的,区域,交流,：,业务,二,其他,合作,市场,4,建立"
https://jobs.51job.com/kunshan/147596465.html,岗位职责：（1）根据相关技术规范及委托方要求，协助项目经理完成建设项目投资估算的编制、审核；（2）参与工程设计概算、施工图预算、结(决)算、工程量清单、招标控制价、投标报价的编制及审核；（3）参与工程进度款、工程索赔、现场签证单等全过程工程造价审核。岗位要求：（1）本科及以上学历，工程技术或工程管理等相关专业优先；（2）1年及以上造价咨询机构或同等岗位工作经验；持有造价工程师（二级）证书者优先；（3）熟练运用办公软件、广联达软件等；（4）具备良好的职业道德，责任心强，适应能力及学习能力强。,"工程技术,）,索赔,年,决,编制,咨询机构,、,签证,及,工作,(,控制,现场,报价,以上学历,办公,工程师,：,根据,技术规范,款,具备,。,软件,项目经理,参与,强,以上,；,熟练,责任心,投标,证书,，,估算,或,本科,管理,经验,算,持有,审核,预算,单等,良好,价,的,工程造价,投资,清单,结,施工图,协助,者,工程,要求,工程量,完成,优先,2,二级,适应能力,专业,),岗位,4,学习,招标,职业道德,工程进度,等,同等,3,（,全过程,广联达,运用,1,能力,相关,委托方,设计概算,造价,岗位职责,建设项目"
https://jobs.51job.com/kunshan/156191295.html,工作内容：负责市政工程项目的规划、设计、施工和管理，确保项目按时按质完成，并达到预期的投资回报和社会效益。具体职责包括：- 项目规划和管理：制定项目计划，安排项目进度，控制项目成本，协调项目各方，确保项目顺利实施。- 设计和审核：对项目进行设计审核，确保项目符合标准和要求，并避免后期设计变更带来的影响。- 采购和合同管理：按照项目需求，对项目所需的材料、设备和服务进行采购，并管理项目的合同关系。- 现场协调和沟通：协调项目现场各方，确保施工安全和进度，并与客户保持良好的沟通。- 项目收尾：对项目进行收尾，包括验收项目成果，对未完成的项目进行总结和回顾，并为后续项目提供参考。职位要求：- 大学本科以上学历，市政工程或相关专业背景，5年以上市政工程项目管理经验。- 熟悉市政工程项目的规划、设计、施工和管理流程，具备较强的组织协调能力和沟通能力。- 熟练掌握市政工程项目管理的理论知识，了解相关法律法规，具备良好的风险意识。- 具备良好的财务管理和成本控制能力，能够对项目成本进行有效控制。- 具备良好的团队合作精神和领导力，熟悉项目团队管理，能够有效协调各方资源。- 良好的沟通和协调能力，能够与项目现场各方保持良好的沟通和协调。1）遵纪守法，品行端正；身体健康，责任心强；具有良好的大局意识和团队协作精神。（2）实际从事市政工程（城镇道路工程，城市桥梁工程，城市轨道交通工程，城市给水排水工程厂站工程，城市给水排水、燃气、供热管道工程，生活垃圾填埋处理工程，城市绿化与园林附属工程）项目施工、技术管理工作15年左右，其中至少具有4 个工程项目经理部班子成员（项目经理或副经理或总工）岗位工作经历和实际业绩；年龄40周岁以下（1984年5月31日后出生），特别优秀者，年龄适当放宽。（3具有市政公用工程专业一级建造师职业资格证书。（4）大学专科及以上学历，市政工程类、工程经济类、工程管理类、工程造价类相关专业毕业。（5）有较强的组织管理、协调沟通能力，较强的语言和文字表达能力。（6）热爱工程建设事业，乐于并擅长从事工程建设工作。,"毕业,有效,）,实际,类,日后,年,回报,技术,控制能力,城镇,各方,个,、,关系,大学专科,40,包括,及,工作,按时,31,职业,协作,附属,负责,经历,控制,带来,现场,后期,保持良好,管道工程,城市绿化,公用,经济,从事,以上学历,为,资格证书,：,总工,较,与,至少,合作,垃圾,协调,具备,。,班子成员,项目经理,强,按照,有,大学本科,计划,避免,出生,擅长,以上,资源,；,特别,优秀者,责任心,规划,所,，,或,管理,领导力,顺利,经验,服务,风险意识, ,采购,审核,进行,放宽,城市,燃气,5,设计变更,成本,项目,厂站,适当,安全,社会效益,工程项目,周岁,提供,身体健康,按质,沟通,总结,良好,左右,管理工作,影响,其中,品行端正,的,一级,语言,15,热爱,工程造价,投资,市政工程,轨道交通,预期,材料,并,背景,具体,确保,验收,未,进度,符合标准,组织,-,达到,较强,业绩,职位,了解,工程,法律法规,合同,要求,和,熟悉,能够,完成,实施,供热,回顾,组织协调,经理部,6,2,副经理,内容,熟练掌握,专业,园林,岗位,建造师,设计,1984,4,设备,需,理论知识,填埋,制定,施工,对,收尾,项目管理,团队,排水,大局意识,工程建设,精神,3,客户,安排,后续,处理,需求,（,以下,表达能力,事业,城市给水,财务管理,乐于,流程,遵纪守法,月,年龄,1,能力,市政,桥梁工程,生活,相关,文字,排水工程,职责,具有,道路,成果,参考"
https://jobs.51job.com/kunshan/154237138.html,职位要求：1、适应湖北省内和武汉自由出差；2、性格活泼开朗，善于交流，语言表达能力强，具有良好的职业素质；3、人品端正，***，有美容师或者美容导师从业经历者优先；4、有培训及管理美容店相关经验优先；岗位职责：1、对公司项目合作伙伴进行项目知识、营销模式等相关知识培训；2、对所管理的合作店开展技术和销售培训，提升终端店业绩；3、针对合作店制定活动方案，维护所辖区域市场；4、做渠道合作店，不需要开发。职位信息：负责产品销售，合作店员工专业培训薪资福利1.薪资6-30k，总体薪资高于同行30%以上2.一经录用，公司将提供完善的福利待遇，全面系统的免费学习培训3.公司支持内部创业，重金奖励优秀人才，表现优异者可享受公司分红股份4.有店铺资源者可直接谈分红合作5.每年可享受国内外豪华游旅游,"善于,可,辖,.,每年,技术,奖励,谈,*,直接,、,端正,美容师,语言表达,及,国内外,职业,负责,福利,高于,湖北省,：,优秀人才,完善,合作,内,。,福利待遇,强,有,以上,资源,；,活动,优异者,导师,所,，,薪资,管理,30k,经验,进行,终端,5,出差,项目,做,培训,经历,提供,渠道,良好,分红,的,知识,针对,总体,免费,营销,市场,录用,创业,30%,豪华游,人品,方案,或者,武汉,旅游,全面,提升,-,股份,者,业绩,职位,要求,和,素质,不,优先,6,2,合作伙伴,销售,专业培训,区域,从业,店,性格,4,学习,美容,系统,开发,将,制定,重金,对,信息,等,开展,产品销售,3,自由,同行,内部,公司,需要,一经,员工,美容店,支持,1,能力,活泼开朗,适应,相关,模式,享受,交流,具有,岗位职责,表现,维护,店铺"
https://jobs.51job.com/kunshan/154395860.html,工作职责:1、独立完成产品功能开发与调试，技术难点攻关；2、配合团队完成开发与调试、技术支持；3、输出相关的技术文档、专利产权文档；4、完成上级安排的其他工作任务。任职资格:1、熟悉模拟电路、数字电路基础，能够看懂原理图，会使用常见的电子仪器； 2、具备1年以上STM32系列MCU的开发经验，熟练USART、I2C、SPI、CAN等常见外设驱动开发； 3、至少掌握一种嵌入式开发平台（如Keil、TrueStudio），具备独立开发能力； 4、熟悉C/C++语言，数据结构，具备良好的编程习惯，至少掌握一种RTOS（RT-Thread、FreeRTOS等）； 5、熟练掌握Qt网络编程、数据库、文件系统，多线程应用。熟练掌握基于Linux的嵌入式开发能力。,"多线程,）,Linux,任务,年,技术,C,USART,难点,RTOS,、,上级,MCU,电子仪器,工作,数字电路,攻关,Thread,I2C,与,至少,会,输出,具备,。,调试,习惯,以上,；,熟练,，,资格,系列,经验, ,电路,任职,5,Keil,专利,独立,良好,配合,语言,的,使用,TrueStudio,其他,产权,产品,CAN,Qt,C++,嵌入式,STM32,-,平台,网络,模拟,一种,应用,熟悉,FreeRTOS,能够,懂,完成,编程,2,数据库,原理图,熟练掌握,技术支持,如,常见,4,基础,开发,SPI,文件系统,看,数据结构,团队,等,3,安排,功能,/,（,驱动,外设,1,能力,掌握,基于,相关,:,文档,职责,RT"
